# Sentences written for this pack (src "gen"): word<TAB>Korean<TAB>English. Polite style (해요체/합쇼체).
# Each covers a word Tatoeba shows in fewer than 2 usable sentences.
우선	우선 손을 씻고 밥을 먹어요.	First wash your hands and then eat.
우선	우선 이 문제부터 해결해야 해요.	We have to solve this problem first.
이틀	이틀 동안 비가 계속 왔어요.	It rained for two days straight.
이틀	이 일은 이틀이면 끝날 거예요.	This work will be done in a couple of days.
가정	그는 행복한 가정을 만들고 싶어해요.	He wants to build a happy family.
가정	요즘 많은 가정에 고양이가 있어요.	These days many households have a cat.
최초	그는 우리 마을 최초의 의사였어요.	He was the first doctor in our village.
최초	세계 최초의 컴퓨터는 아주 컸어요.	The world's first computer was very big.
글자	아이가 이제 글자를 읽을 수 있어요.	The child can read letters now.
글자	이 책은 글자가 너무 작아서 읽기 어려워요.	The letters in this book are so small that it's hard to read.
독	이 식물에는 독이 있어서 먹으면 안 돼요.	This plant is poisonous, so you mustn't eat it.
독	그 뱀은 독이 있어서 아주 위험해요.	That snake is venomous, so it's very dangerous.
아이디어	좋은 아이디어가 있으면 말해 주세요.	If you have a good idea, tell me.
자동	이 건물의 문은 사람이 오면 자동으로 열려요.	The door of this building opens automatically when someone comes.
자동	우리 집 차는 자동이라서 운전이 쉬워요.	Our car is an automatic, so it's easy to drive.
인상	그 사람의 첫 인상이 아주 좋았어요.	My first impression of that person was very good.
인상	올해 버스와 지하철 요금이 인상되었어요.	Bus and subway fares went up this year.
통제	경찰이 사고 때문에 도로를 통제했어요.	The police closed the road because of the accident.
통제	그는 자기 감정을 잘 통제하지 못해요.	He isn't good at controlling his emotions.
돌	아이가 다리 위에서 강에 돌을 던졌어요.	The child threw a stone into the river from the bridge.
어찌	어찌 된 일인지 설명해 주세요.	Please explain how this happened.
이끌다	그는 우리 팀을 승리로 이끌었어요.	He led our team to victory.
이끌다	선생님이 학생들을 조용히 박물관 안으로 이끌었어요.	The teacher quietly led the students into the museum.
무너지다	지진 때문에 오래된 건물이 무너졌어요.	The old building collapsed because of the earthquake.
무너지다	그 소식을 듣고 제 마음이 무너졌어요.	My heart broke when I heard that news.
웃음	아기의 웃음은 우리 가족을 행복하게 해요.	The baby's laughter makes our family happy.
웃음	그 이야기를 듣고 웃음을 참을 수 없었어요.	I couldn't help laughing when I heard that story.
주장하다	그는 자기가 아무것도 모른다고 주장했어요.	He claimed that he didn't know anything.
추가	커피에 우유를 추가로 넣으면 돈을 더 내야 해요.	If you add extra milk to your coffee, you have to pay more.
추가	이 식당은 밥을 추가로 주문할 수 있어요.	At this restaurant you can order extra rice.
자원	이 나라는 자연 자원이 아주 많아요.	This country has a lot of natural resources.
자원	물은 우리에게 가장 중요한 자원이에요.	Water is our most important resource.
어쨌든	어쨌든 우리는 내일 아침에 떠날 거예요.	Anyway, we're leaving tomorrow morning.
어쨌든	조금 늦었지만 어쨌든 모두 잘 도착해서 다행이에요.	We were a bit late, but anyway I'm glad we arrived safely.
마르다	날씨가 좋아서 밖에 넌 옷이 금방 말랐어요.	The weather was nice, so the clothes I hung outside dried quickly.
마르다	운동을 많이 해서 그는 많이 말랐어요.	He did a lot of exercise, so he got very thin.
잡히다	어젯밤에 우리 집에 온 도둑이 경찰에게 잡혔어요.	The thief who came to our house last night was caught by the police.
주위	우리 집 주위에는 나무가 많아요.	There are a lot of trees around our house.
주위	그는 주위 사람들에게 항상 친절해요.	He is always kind to the people around him.
닥치다	큰 위기가 갑자기 우리 회사에 닥쳤어요.	A big crisis suddenly hit our company.
닥치다	시험이 곧 닥쳐서 요즘 너무 바빠요.	The exam is coming up soon, so I'm very busy these days.
경고	의사가 건강을 위해 담배를 끊어야 한다고 경고를 했어요.	The doctor warned me I had to quit smoking for my health.
초	이 문제는 십 초 안에 답을 해야 해요.	You have to answer this question within ten seconds.
초	생일 케이크 위에 초를 열 개 올렸어요.	I put ten candles on top of the birthday cake.
울리다	수업 중에 휴대폰이 갑자기 울렸어요.	My phone suddenly rang during class.
후보	그는 이번 선거의 대통령 후보예요.	He is a presidential candidate in this election.
도망치다	도둑이 경찰을 보고 빨리 밖으로 도망쳤어요.	The thief saw the police and ran away.
도망치다	그 개는 문이 열리자마자 밖으로 도망쳤어요.	That dog ran outside as soon as the door opened.
출발	비 때문에 기차 출발 시간이 십 분 늦어졌어요.	The train's departure was delayed by ten minutes because of the rain.
출발	내일 아침 출발 전에 짐을 다 챙기세요.	Pack all your things before we leave tomorrow morning.
정치	저는 정치에 별로 관심이 없어요.	I'm not very interested in politics.
정치	요즘 뉴스에는 정치 이야기가 많아요.	These days there's a lot of political news.
어둠	어둠 속에서 아무것도 보이지 않았어요.	I couldn't see anything in the dark.
승리	우리 팀이 마지막 경기에서 승리를 했어요.	Our team won the last match.
승리	경기가 끝나고 모두 함께 승리를 축하했어요.	After the match everyone celebrated the victory together.
밤새	아기가 아파서 밤새 잠을 못 잤어요.	The baby was sick, so I couldn't sleep all night.
밤새	밤새 눈이 많이 와서 길이 하얘요.	It snowed a lot overnight, so the roads are white.
버튼	문을 열려면 이 빨간 버튼을 누르세요.	Press this red button to open the door.
예약	그 식당은 예약을 해야 들어갈 수 있어요.	You can only get into that restaurant with a reservation.
비키다	죄송하지만 지나가야 하니까 잠깐만 비켜 주세요.	Excuse me, I need to get past, so please move aside for a moment.
비키다	차가 오니까 길에서 얼른 비키세요.	A car is coming, so quickly get out of the road.
의심하다	저는 그 사람의 말을 의심하지 않아요.	I don't doubt what that person says.
감각	그는 음악에 대한 감각이 아주 뛰어나요.	He has an excellent sense of music.
감각	너무 추워서 손가락에 감각이 없어요.	It's so cold that I can't feel my fingers.
빚	그는 집을 사려고 은행에 빚을 졌어요.	He went into debt with the bank to buy a house.
빚	저는 친구에게 진 빚이 아직 많아요.	I still owe my friend a lot.
함께하다	저는 평생 당신과 함께하고 싶어요.	I want to be with you for the rest of my life.
현상	이것은 겨울에만 볼 수 있는 자연 현상이에요.	This is a natural phenomenon you can only see in winter.
현상	요즘 젊은 사람들 사이에서 이런 현상이 많아요.	This phenomenon is common among young people these days.
쌍둥이	그 두 사람은 쌍둥이라서 얼굴이 똑같아요.	Those two are twins, so they look exactly the same.
쌍둥이	우리 언니는 작년에 쌍둥이를 낳았어요.	My older sister had twins last year.
화학	저는 학교에서 화학을 제일 좋아했어요.	Chemistry was my favourite subject at school.
화학	그는 대학교에서 화학을 가르치는 교수예요.	He is a professor who teaches chemistry at university.
부서지다	의자가 너무 오래돼서 앉자마자 부서졌어요.	The chair was so old that it broke as soon as I sat on it.
부서지다	떨어진 컵이 여러 조각으로 부서졌어요.	The cup fell and broke into several pieces.
아무래도	아무래도 오늘은 비가 올 것 같아요.	It looks like it's going to rain today after all.
아무래도	아무래도 제가 길을 잘못 온 것 같아요.	I think I must have taken the wrong road.
우울하다	비가 계속 와서 기분이 조금 우울해요.	It keeps raining, so I feel a little down.
망치다	제 실수 때문에 파티를 다 망쳤어요.	My mistake ruined the whole party.
썩다	냉장고에 넣은 사과가 오래돼서 다 썩었어요.	The apples I put in the fridge were old, so they all rotted.
썩다	단 음식을 많이 먹으면 이가 썩어요.	If you eat a lot of sweet food, your teeth decay.
듯하다	오늘은 비가 올 듯해서 우산을 가져왔어요.	It looked like rain today, so I brought an umbrella.
시선	사람들의 시선이 모두 그에게 모였어요.	Everyone's eyes turned to him.
시선	저는 다른 사람들의 시선을 신경 쓰지 않아요.	I don't care how other people look at me.
레스토랑	우리는 생일에 비싼 레스토랑에 갔어요.	We went to an expensive restaurant for my birthday.
판	우리는 저녁에 친구들과 게임을 한 판 했어요.	In the evening we played a round of games with friends.
토하다	아이가 차 안에서 갑자기 아파서 토했어요.	The child suddenly felt sick in the car and threw up.
토하다	술을 너무 많이 마셔서 토할 것 같아요.	I drank too much, so I feel like I'm going to be sick.
국제	이번 여름에 우리 도시에서 국제 회의가 열려요.	An international conference is being held in our city this summer.
국제	그는 국제 전화로 가족과 이야기해요.	He talks with his family on international calls.
틀다	방이 너무 조용해서 저는 음악을 틀었어요.	The room was too quiet, so I put on some music.
헤어지다	우리는 역 앞에서 손을 흔들고 헤어졌어요.	We waved and parted in front of the station.
헤어지다	그 두 사람은 삼 년 사귀고 헤어졌어요.	Those two broke up after going out for three years.
넘어지다	길이 얼어서 많은 사람이 넘어졌어요.	The road was icy, so many people fell over.
강도	어젯밤에 시내에 있는 은행에 강도가 들었어요.	A bank downtown was robbed last night.
강도	경찰이 그 강도를 드디어 잡았어요.	The police finally caught the robber.
깊이	저는 그 문제에 대해서 깊이 생각했어요.	I thought deeply about that problem.
사랑스럽다	우리 아기는 웃을 때 정말 사랑스러워요.	Our baby is really lovely when she smiles.
숫자	우리 아이는 벌써 숫자를 잘 셀 수 있어요.	Our child can already count numbers well.
숫자	저는 숫자를 잘 기억하지 못해요.	I'm not good at remembering numbers.
거치다	이 버스는 시내를 거쳐서 공항에 가요.	This bus goes to the airport via downtown.
사자	동물원에서 큰 사자를 처음 봤어요.	I saw a big lion at the zoo for the first time.
사자	사자는 아주 크고 힘이 센 동물이에요.	Lions are very big, strong animals.
지식	그는 역사에 대한 지식이 아주 많아요.	He has a lot of knowledge about history.
지식	책을 많이 읽으면 지식이 늘어요.	If you read a lot of books, your knowledge grows.
주문하다	우리는 피자 두 판을 주문했어요.	We ordered two pizzas.
기도하다	할머니는 매일 아침 가족을 위해 기도해요.	My grandmother prays for the family every morning.
기르다	우리 집에서는 강아지 두 마리를 길러요.	We keep two puppies at our house.
반지	남자 친구가 생일 선물로 예쁜 반지를 줬어요.	My boyfriend gave me a pretty ring for my birthday.
부드럽다	이 옷은 아주 부드러워서 입기 좋아요.	These clothes are very soft and nice to wear.
붉다	해가 지면서 저녁 하늘이 붉게 변했어요.	As the sun set, the evening sky turned red.
붉다	그는 부끄러워서 얼굴이 붉은 색이 되었어요.	He was so embarrassed that his face turned red.
인물	그는 우리 역사에서 아주 중요한 인물이에요.	He is a very important figure in our history.
질병	손을 자주 씻으면 질병을 막을 수 있어요.	Washing your hands often can prevent disease.
제외하다	일요일을 제외하고 매일 가게를 열어요.	The shop is open every day except Sunday.
모임	오늘 저녁에 친구들 모임이 있어요.	I have a get-together with friends this evening.
모임	저는 매주 한국어 공부 모임에 가요.	I go to a Korean study group every week.
뛰어나다	그 학생은 수학 실력이 뛰어나요.	That student is excellent at maths.
뛰어나다	이 식당은 음식 맛이 뛰어나요.	The food at this restaurant is excellent.
계산	오늘 저녁 식사 계산은 제가 할게요.	I'll pay for dinner tonight.
견디다	저는 더운 날씨를 잘 견디지 못해요.	I can't stand hot weather very well.
견디다	그는 힘든 시간을 잘 견뎠어요.	He got through the hard times well.
반복하다	선생님이 같은 말을 여러 번 반복했어요.	The teacher repeated the same thing several times.
각	각 학생은 내일 책을 한 권 가져오세요.	Each student should bring one book tomorrow.
각	이 호텔은 각 방에 컴퓨터가 있어요.	This hotel has a computer in each room.
적절하다	그 말은 이 자리에 적절하지 않아요.	Those words aren't appropriate for this occasion.
적절하다	적절한 운동은 건강에 아주 좋아요.	The right amount of exercise is very good for your health.
나서다	그 일을 하려고 아무도 먼저 나서지 않았어요.	Nobody stepped forward first to do that job.
모래	아이들이 바다 옆에서 모래로 성을 만들어요.	The children are building a sand castle by the sea.
얼음	날씨가 더워서 물에 얼음을 넣었어요.	It was hot, so I put ice in the water.
얼음	아주 추운 겨울에는 강에 얼음이 얼어요.	In very cold winters ice forms on the river.
규모	그 회사는 규모가 아주 커요.	That company is very large in scale.
규모	이번 지진의 규모는 아주 컸어요.	This earthquake was very large in magnitude.
부담	너무 비싼 선물은 부담이 돼요.	A present that's too expensive is a burden.
거실	우리 가족은 저녁에 거실에서 텔레비전을 봐요.	Our family watches television in the living room in the evening.
거실	우리 집 거실에 큰 텔레비전이 있어요.	There's a big television in our living room.
제품	이 회사의 새 제품이 아주 인기가 많아요.	This company's new product is very popular.
제품	이 제품은 가격이 싸고 아주 좋아요.	This product is cheap and very good.
가짜	그 가방은 진짜가 아니라 가짜예요.	That bag isn't real, it's fake.
가짜	인터넷에 있는 가짜 뉴스를 믿지 마세요.	Don't believe fake news on the internet.
매번	그는 매번 약속 시간에 늦게 와요.	He comes late to appointments every time.
지원하다	저는 지난주에 그 회사에 일자리를 지원했어요.	I applied for a job at that company last week.
지원하다	정부가 돈이 없는 가정을 많이 지원해요.	The government gives a lot of support to families without money.
불편하다	이 의자는 너무 작아서 앉기 불편해요.	This chair is too small, so it's uncomfortable to sit on.
스타일	저는 이런 스타일의 옷을 좋아해요.	I like this style of clothes.
스타일	저는 어제 머리 스타일을 완전히 바꿨어요.	Yesterday I completely changed my hairstyle.
더하다	수프에 소금을 조금 더하면 맛이 좋아져요.	If you add a little salt to the soup, it tastes better.
더하다	두 숫자를 더하면 얼마가 돼요?	What do you get if you add the two numbers?
무척	오랜만에 친구를 만나서 무척 기뻤어요.	I was very happy to meet my friend after a long time.
무척	오늘은 일이 많아서 무척 바빠요.	I have a lot of work today, so I'm very busy.
살짝	그는 문을 살짝 열고 밖을 봤어요.	He opened the door slightly and looked outside.
살짝	이 음식은 살짝 짜지만 맛있어요.	This food is a little salty but tasty.
발표하다	우리 회사가 오늘 새 제품을 발표했어요.	Our company announced a new product today.
이루어지다	당신의 꿈이 꼭 이루어지기를 바라요.	I hope your dream comes true.
이루어지다	이 팀은 다섯 명으로 이루어져 있어요.	This team is made up of five people.
저번	저번 주에 본 영화가 정말 재미있었어요.	The film I saw last week was really fun.
저번	저번에 만난 그 사람을 기억해요?	Do you remember that person we met last time?
놀이	아이들은 밖에서 놀이를 하고 있어요.	The children are playing a game outside.
싣다	이사를 하려고 트럭에 짐을 다 실었어요.	I loaded all our things onto the truck to move house.
싣다	그 신문은 제 글을 실었어요.	That newspaper published my article.
불쌍하다	비를 맞은 고양이가 너무 불쌍해요.	The cat caught in the rain looks so pitiful.
불쌍하다	그 아이는 부모가 없어서 불쌍해요.	That child has no parents, so I feel sorry for him.
중앙	광장 중앙에 큰 나무가 있어요.	There's a big tree in the middle of the square.
중앙	교실 중앙에 선생님 책상이 있어요.	The teacher's desk is in the middle of the classroom.
표정	그는 슬픈 표정으로 창문 밖을 봤어요.	He looked out of the window with a sad expression.
표정	선물을 받은 아이의 표정이 아주 밝아요.	The child who got the present looks very happy.
고민	요즘 얼굴이 안 좋은데 무슨 고민이 있어요?	You don't look well lately, is something worrying you?
고민	저는 미래 때문에 고민이 많아요.	I'm very worried about my future.
교사	우리 어머니는 작은 학교에서 일하는 교사예요.	My mother is a teacher who works at a small school.
시골	저는 어렸을 때 시골에서 살았어요.	I lived in the countryside when I was young.
닿다	키가 작아서 손이 위에 닿지 않아요.	I'm short, so my hand doesn't reach the top.
닿다	제가 보낸 편지가 드디어 친구에게 닿았어요.	The letter I sent finally reached my friend.
여유	요즘은 바빠서 쉴 여유가 없어요.	I'm busy these days, so I have no time to rest.
넘기다	저는 책을 한 장 한 장 천천히 넘겼어요.	I slowly turned the pages of the book one by one.
넘기다	그는 일을 다른 사람에게 넘겼어요.	He handed the work over to someone else.
위협	그 남자는 칼을 들고 사람들을 위협을 했어요.	The man held a knife and threatened people.
위협	더러운 공기는 우리 건강에 큰 위협이에요.	Dirty air is a big threat to our health.
주장	그의 주장은 너무 복잡해서 이해하기 어려워요.	His argument is so complicated that it's hard to understand.
주장	우리 팀 주장은 축구를 아주 잘해요.	Our team captain is very good at football.
티켓	저는 콘서트 티켓을 인터넷으로 두 장 샀어요.	I bought two concert tickets online.
살펴보다	의사가 아이의 몸을 천천히 살펴봤어요.	The doctor carefully examined the child's body.
살펴보다	서류를 잘 살펴보고 이름을 쓰세요.	Look over the document carefully and write your name.
상품	이 가게에는 여러 가지 상품이 있어요.	This shop has a variety of goods.
상품	이 상품은 지금 아주 싸게 팔고 있어요.	This product is being sold very cheaply right now.
발음	한국어 발음이 아주 좋아서 깜짝 놀랐어요.	I was surprised that your Korean pronunciation is so good.
여권	여행을 가기 전에 여권을 꼭 챙기세요.	Be sure to take your passport before you travel.
여권	공항에서 여권을 잃어버려서 정말 힘들었어요.	I lost my passport at the airport, so it was really hard.
연결	우리 집은 인터넷 연결이 자주 안 돼요.	The internet connection at our house often doesn't work.
연결	이 다리는 두 도시의 연결에 아주 중요해요.	This bridge is very important for connecting the two cities.
뚱뚱하다	우리 고양이는 너무 많이 먹어서 뚱뚱해요.	Our cat eats too much, so it's fat.
뚱뚱하다	요즘 운동을 안 해서 조금 뚱뚱해졌어요.	I haven't exercised lately, so I've put on some weight.
원래	저는 원래 아침을 안 먹어요.	I don't usually eat breakfast.
근육	매일 운동을 하면 근육이 생겨요.	If you exercise every day, you build muscle.
근육	어제 운동을 너무 많이 해서 근육이 아파요.	I exercised too much yesterday, so my muscles hurt.
복수	그는 친구를 위해 복수를 하고 싶었어요.	He wanted to take revenge for his friend.
어머님	어머님, 요즘 건강하게 잘 지내세요?	Mother, are you keeping well these days?
예약하다	저는 인터넷으로 호텔 방을 예약했어요.	I booked a hotel room online.
지진	어젯밤에 우리 도시에 작은 지진이 있었어요.	There was a small earthquake in our city last night.
지진	지진 때문에 많은 집이 무너졌어요.	Many houses collapsed because of the earthquake.
나타내다	이 그림은 따뜻한 봄을 나타내요.	This painting represents warm spring.
나타내다	그는 좋은 소식을 듣고 얼굴에 기쁨을 나타냈어요.	He heard the good news and his face showed his joy.
한마디	그는 한마디도 하지 않고 나갔어요.	He went out without saying a word.
도둑	어젯밤에 우리 집에 도둑이 들었어요.	A thief broke into our house last night.
뒤지다	엄마가 제 방에서 가방을 뒤졌어요.	Mom went through my bag in my room.
뒤지다	열쇠를 찾으려고 방을 다 뒤졌어요.	I searched the whole room to find the key.
테스트	내일 아침에 영어 테스트가 있어요.	I have an English test tomorrow morning.
테스트	새 프로그램을 먼저 테스트해 보세요.	Test the new program first.
붙잡다	경찰이 도망가는 도둑을 길에서 붙잡았어요.	The police caught the fleeing thief in the street.
붙잡다	그녀는 제 손을 붙잡고 울었어요.	She held my hand and cried.
커다랗다	우리 집 정원에 커다란 나무가 있어요.	There's a huge tree in our garden.
주민	이 마을 주민들은 모두 친절해요.	The residents of this village are all kind.
주민	주민들이 주말에 공원을 함께 치웠어요.	The residents tidied the park together at the weekend.
옛	이 사진을 보니까 옛 생각이 나요.	Looking at this photo reminds me of the old days.
옛	우리는 옛 친구를 오랜만에 만났어요.	We met an old friend after a long time.
통화하다	어젯밤에 엄마와 한 시간 동안 통화했어요.	I talked on the phone with Mom for an hour last night.
통화하다	잠깐 지금 통화할 수 있어요?	Can you talk on the phone for a moment now?
나아가다	우리는 앞으로 계속 나아갈 거예요.	We will keep moving forward.
나아가다	작은 배가 천천히 넓은 바다로 나아갔어요.	The small boat slowly moved out into the open sea.
일부러	저는 일부러 그런 게 아니에요.	I didn't do that on purpose.
일부러	그는 회의에 일부러 늦게 왔어요.	He came to the meeting late on purpose.
로봇	이 공장에서는 로봇이 자동차를 만들어요.	In this factory robots make cars.
로봇	아이가 생일 선물로 로봇을 받았어요.	The child got a robot as a birthday present.
사망	그 사고의 사망 원인은 아직 몰라요.	The cause of death in that accident is still unknown.
그거	그거 어디에서 샀는지 알려 주세요.	Tell me where you bought that.
그거	그거 정말 좋은 생각이라고 생각해요.	I think that's a really good idea.
존중하다	우리는 서로의 의견을 존중해야 해요.	We have to respect each other's opinions.
만일	만일 비가 오면 경기는 다음 주에 해요.	If it rains, the match will be next week.
만일	만일을 위해서 우산을 꼭 가져가세요.	Be sure to take an umbrella just in case.
감히	감히 선생님께 그런 말을 해요?	How dare you say that to the teacher?
감히	저는 감히 그에게 아무것도 물어볼 수 없었어요.	I didn't dare ask him anything.
비용	여행 비용이 생각보다 많이 들었어요.	The trip cost more than I expected.
비용	자동차를 고치는 비용은 회사가 내요.	The company pays the cost of fixing the car.
시야	비가 많이 와서 운전할 때 시야가 나빠요.	It's raining a lot, so visibility is poor when driving.
로맨틱하다	우리는 바다 옆 식당에서 로맨틱한 저녁을 먹었어요.	We had a romantic dinner at a restaurant by the sea.
유용하다	이 지도는 여행을 할 때 아주 유용해요.	This map is very useful when you travel.
표현하다	저는 제 감정을 표현하는 것이 어려워요.	It's hard for me to express my feelings.
표현하다	그는 그림으로 자기 생각을 표현해요.	He expresses his thoughts through pictures.
덮다	추우니까 밤에 이불을 잘 덮고 자요.	It's cold, so cover yourself well with a blanket at night.
취소하다	비가 너무 많이 와서 여행을 취소했어요.	It rained too much, so I cancelled the trip.
실수하다	저는 어제 시험에서 또 실수했어요.	I made a mistake on the exam again yesterday.
실수하다	실수해도 괜찮아요. 다시 하면 돼요.	It's okay to make mistakes. You can just do it again.
꿈꾸다	저는 가수가 되는 것을 꿈꿔요.	I dream of becoming a singer.
한잔	오늘 저녁에 같이 한잔 해요.	Let's have a drink together this evening.
관	오래된 관 안에서 금으로 만든 반지가 나왔어요.	A gold ring was found inside the old coffin.
묶다	날씨가 더워서 머리를 뒤로 묶었어요.	It was hot, so I tied my hair back.
묶다	이 상자들을 하나로 잘 묶어 주세요.	Please tie these boxes together well.
비교하다	다른 사람과 자기를 비교하지 마세요.	Don't compare yourself with others.
비교하다	두 가게의 가격을 비교해 봤어요.	I compared the prices at the two shops.
기름	이 요리에는 기름을 조금만 넣으세요.	Use only a little oil in this dish.
넘치다	비가 많이 와서 강이 넘쳤어요.	It rained a lot, so the river overflowed.
인구	이 도시의 인구는 계속 늘고 있어요.	The population of this city keeps growing.
녹색	봄이 되면 산이 모두 녹색으로 변해요.	In spring the mountains all turn green.
녹색	저는 녹색 옷을 입은 사람을 찾고 있어요.	I'm looking for a person wearing green clothes.
경계	이 강은 두 나라의 경계예요.	This river is the border between two countries.
경계	이 산이 두 마을의 경계가 되었어요.	This mountain became the boundary between the two villages.
유리	아이가 던진 공 때문에 창문 유리에 금이 갔어요.	The ball the child threw cracked the window glass.
유리	이 컵은 유리로 만들어서 조심해야 해요.	This cup is made of glass, so you have to be careful.
폭력	어떤 이유가 있어도 폭력은 절대 안 돼요.	Violence is never okay, whatever the reason.
폭력	그 영화에는 폭력 장면이 너무 많아요.	That film has too many violent scenes.
분명하다	제 질문에 대한 그의 대답은 아주 분명했어요.	His answer to my question was very clear.
긴장	시험 전에는 누구나 긴장을 해요.	Everyone gets nervous before an exam.
긴장	긴장을 풀고 천천히 크게 이야기하세요.	Relax and speak slowly and loudly.
소속	저는 이 회사 소속이 아니에요.	I don't belong to this company.
소속	그 선수의 소속 팀이 바뀌었어요.	That player's team has changed.
마침	마침 버스가 와서 바로 탔어요.	The bus came just then, so I got on right away.
마침	전화하려고 했는데 마침 전화가 왔네요.	I was about to call, and just then you called.
댁	선생님 댁은 여기에서 많이 멀어요?	Is your house very far from here, teacher?
댁	주말에 할머니 댁에서 가족들이 모였어요.	The family gathered at my grandmother's house at the weekend.
추락	어제 작은 비행기가 산에 추락했어요.	A small plane crashed into a mountain yesterday.
추락	그 사고의 추락 원인을 조사하고 있어요.	They are investigating the cause of the crash.
다리:bridge	이 다리를 지나면 바로 시장이 있어요.	The market is right past this bridge.
콩	엄마는 밥에 콩을 넣어서 만들어요.	Mom makes rice with beans in it.
다행히	다행히 비가 그쳐서 공원에 갈 수 있었어요.	Luckily the rain stopped, so we could go to the park.
다행히	사고가 났지만 다행히 아무도 안 다쳤어요.	There was an accident, but luckily nobody was hurt.
내려오다	우리 고양이가 높은 나무에서 내려오지 않아요.	Our cat won't come down from the tall tree.
내려오다	우리는 해가 지기 전에 산에서 내려왔어요.	We came down the mountain before the sun set.
골프	아버지는 주말마다 친구들과 골프를 치세요.	My father plays golf with friends every weekend.
골프	저는 골프를 한 번도 쳐 본 적이 없어요.	I have never played golf.
자녀	그 부부는 자녀가 세 명 있어요.	That couple has three children.
말리다	싸우는 두 아이를 선생님이 말렸어요.	The teacher stopped the two children who were fighting.
소원	제 소원은 가족이 모두 건강한 것이에요.	My wish is for my whole family to be healthy.
가사	저는 이 노래 가사가 정말 좋아요.	I really like the lyrics of this song.
가사	노래 가사를 다 외워서 같이 불렀어요.	I memorised all the lyrics and sang along.
캐릭터	이 영화에서 제일 좋아하는 캐릭터가 누구예요?	Who is your favourite character in this film?
캐릭터	아이들은 그 게임 캐릭터를 아주 좋아해요.	Children really like that game character.
고개	그는 아무 말도 하지 않고 고개를 돌렸어요.	He turned his head away without saying anything.
고개	부끄러워서 고개를 들 수 없었어요.	I was so embarrassed that I couldn't raise my head.
졸다	수업 시간에 너무 피곤해서 졸았어요.	I was so tired in class that I dozed off.
졸다	운전할 때 졸면 아주 위험해요.	Dozing off while driving is very dangerous.
번개	어젯밤에 번개가 치고 비가 많이 왔어요.	Last night there was lightning and heavy rain.
참석하다	저는 내일 친구 결혼식에 참석해요.	I'm attending my friend's wedding tomorrow.
참석하다	많은 사람들이 그 회의에 참석했어요.	Many people attended that meeting.
부족	잠이 부족해서 하루 종일 피곤해요.	I'm short of sleep, so I'm tired all day.
부족	요즘 이 지역은 물 부족 문제가 심각해요.	These days the water shortage in this area is serious.
눈치	그는 눈치가 빨라서 금방 알았어요.	He's quick to pick up on things, so he knew right away.
눈치	저는 눈치가 없어서 가끔 실수를 해요.	I'm not good at reading the room, so I sometimes make mistakes.
도망가다	고양이가 문이 열리자 밖으로 도망갔어요.	The cat ran outside as soon as the door opened.
도망가다	그 사람은 돈을 가지고 멀리 도망갔어요.	That person ran far away with the money.
통증	다리에 통증이 있어서 병원에 갔어요.	I had pain in my leg, so I went to the hospital.
통증	이 약을 먹으면 통증이 좀 나아질 거예요.	If you take this medicine, the pain will get a bit better.
도중	집에 가는 도중에 친구를 만났어요.	I met a friend on the way home.
공동	이 부엌은 모든 사람이 쓰는 공동 공간이에요.	This kitchen is a shared space everyone uses.
공동	두 회사가 공동으로 새 제품을 만들었어요.	The two companies made a new product jointly.
치르다	다음 주에 중요한 시험을 치러요.	I'm taking an important exam next week.
경제	요즘 나라 경제가 좋지 않아요.	The country's economy isn't good these days.
경제	저는 대학교에서 사 년 동안 경제를 공부했어요.	I studied economics at university for four years.
차라리	버스를 계속 기다리는 것보다 차라리 걸어가는 게 나아요.	It's better to walk than to keep waiting for the bus.
차라리	비싼 식당보다 차라리 집에서 먹고 싶어요.	I'd rather eat at home than at an expensive restaurant.
오히려	약을 먹었는데 오히려 더 아파요.	I took the medicine, but I feel even worse.
오히려	제가 도와주려고 했는데 오히려 일이 더 어려워졌어요.	I tried to help, but it made the work harder instead.
세월	나이가 들수록 세월이 정말 빨리 지나가요.	The older you get, the faster time flies.
세월	오랜 세월이 지나도 그 날을 잊을 수 없어요.	Even after many years I can't forget that day.
배터리	휴대폰 배터리가 거의 다 떨어졌어요.	My phone battery is almost dead.
미소	그녀는 밝은 미소로 우리를 맞이했어요.	She welcomed us with a bright smile.
노인	이 공원에는 아침마다 노인들이 산책을 해요.	Old people take walks in this park every morning.
노인	버스에서는 서 있는 노인에게 자리를 주세요.	On the bus, give your seat to old people who are standing.
고장	차가 고장이 나서 버스를 타고 왔어요.	My car broke down, so I came by bus.
고장	이 기계는 고장이 자주 나요.	This machine breaks down often.
폭발	공장에서 큰 폭발 사고가 있었어요.	There was a big explosion at the factory.
폭발	폭발 소리에 사람들이 모두 놀랐어요.	Everyone was startled by the sound of the explosion.
곤란하다	갑자기 그런 질문을 하면 곤란해요.	It's awkward if you suddenly ask a question like that.
각각	우리는 각각 다른 음식을 주문했어요.	We each ordered different food.
각각	같은 반 학생들도 각각 생각이 달라요.	Even students in the same class each think differently.
미팅	오늘 오후에 회사에서 중요한 미팅이 있어요.	I have an important meeting at the company this afternoon.
창	방에 창이 없어서 너무 어두워요.	The room has no window, so it's very dark.
창	창을 열어서 방에 공기가 들어오게 했어요.	I opened the window to let air into the room.
이성	화가 나도 이성을 잃으면 안 돼요.	Even if you're angry, you mustn't lose your reason.
